ID	LABEL	FNDDS1112	FNDDS1314
FNDDS_56207082	Wheat, cream of, cooked, NS as to regular, quick, or instant, made with milk, fat added in cooking	56207040	56207082
FNDDS_56207083	Wheat, cream of, cooked, NS as to regular, quick, or instant, made with milk, fat not added in cooking		56207083
FNDDS_56207084	Wheat, cream of, cooked, NS as to regular, quick, or instant, made with milk, NS as to fat added in cooking		56207084
FNDDS_56207086	Wheat, cream of, cooked, regular, made with milk, fat added in cooking		56207086
FNDDS_56207087	Wheat, cream of, cooked, regular, made with milk, fat not added in cooking		56207087
FNDDS_56207088	Wheat, cream of, cooked, regular, made with milk, NS as to fat added in cooking		56207088
FNDDS_56207091	Wheat, cream of, cooked, quick, made with milk, fat added in cooking		56207091
FNDDS_56207092	Wheat, cream of, cooked, quick, made with milk, fat not added in cooking		56207092
FNDDS_56207093	Wheat, cream of, cooked, quick, made with milk, NS as to fat added in cooking		56207093
FNDDS_56207094	Wheat, cream of, cooked, instant, made with milk, fat added in cooking		56207094
FNDDS_56207095	Wheat, cream of, cooked, instant, made with milk, fat not added in cooking		56207095
FNDDS_56207096	Wheat, cream of, cooked, instant, made with milk, NS as to fat added in cooking		56207096
FNDDS_56207100	Wheat, rolled, cooked, fat not added in cooking	56207100	56207100
FNDDS_56207110	Bulgur, cooked or canned, fat not added in cooking	56207110	56207110
FNDDS_56207120	Bulgur, cooked or canned, fat added in cooking	56207120	56207120
FNDDS_56207130	Bulgur, cooked or canned, NS as to fat added in cooking	56207130	56207130
FNDDS_56207140	Wheat, rolled, cooked, NS as to fat added in cooking	56207140	56207140
FNDDS_56207150	Couscous, plain, cooked, fat not added in cooking	56207150	56207150
FNDDS_56207160	Couscous, plain, cooked, NS as to fat added in cooking	56207160	56207160
FNDDS_56207180	Couscous, plain, cooked, fat added in cooking	56207180	56207180
FNDDS_56207190	Whole wheat cereal, cooked, NS as to fat added in cooking	56207190	56207190
FNDDS_56207200	Whole wheat cereal, cooked, fat not added in cooking	56207200	56207200
FNDDS_56207210	Whole wheat cereal, cooked, fat added in cooking	56207210	56207210
FNDDS_56207212	Whole wheat cereal, cooked, made with milk		56207212
FNDDS_56207220	Wheat, cream of, cooked, regular, fat added in cooking	56207220	56207220
FNDDS_56207230	Wheat, cream of, cooked, quick, fat added in cooking	56207230	56207230
FNDDS_56207300	Whole wheat cereal, wheat and barley, cooked, fat not added in cooking	56207300	56207300
FNDDS_56207330	Whole wheat cereal, wheat and barley, cooked, fat added in cooking	56207330	56207330
FNDDS_56207340	Whole wheat cereal, wheat and barley, cooked, NS as to fat added in cooking	56207340	56207340
FNDDS_56207342	Whole wheat cereal, wheat and barley, cooked, made with milk		56207342
FNDDS_56207350	Wheat cereal, chocolate flavored, cooked, made with milk	56207350	56207350
FNDDS_56207360	Wheat cereal, chocolate flavored, cooked, fat not added in cooking	56207360	56207360
FNDDS_56207365	Wheat cereal, chocolate flavored, cooked, fat added in cooking		56207365
FNDDS_56207370	Wheat cereal, chocolate flavored, cooked, NS as to fat added in cooking	56207370	56207370
FNDDS_56208500	Oat bran cereal, cooked, fat not added in cooking	56208500	56208500
FNDDS_56208510	Oat bran cereal, cooked, fat added in cooking	56208510	56208510
FNDDS_56208520	Oat bran cereal, cooked, NS as to fat added in cooking	56208520	56208520
FNDDS_56208530	Oat bran cereal, cooked, made with milk, fat not added in cooking	56208530	56208530
FNDDS_56208540	Oat bran cereal, cooked, made with milk, fat added in cooking	56208540	56208540
FNDDS_56208550	Oat bran cereal, cooked, made with milk, NS as to fat added in cooking	56208550	56208550
FNDDS_56209000	Rye, cream of, cooked	56209000	56209000
FNDDS_56210000	Nestum cereal	56210000	56210000
FNDDS_57000000	Cereal, NFS	57000000	57000000
FNDDS_57000050	Kashi cereal, NS as to ready to eat or cooked	57000050	57000050
FNDDS_57000100	Oat cereal, NFS	57000100	57000100
FNDDS_57100100	Cereal, ready-to-eat, NFS	57100100	57100100
FNDDS_57101000	All-Bran	57101000	57101000
FNDDS_57102000	Alpen	57102000	57102000
FNDDS_57103000	Alpha-Bits	57103000	57103000
FNDDS_57103020	Alpha-bits with marshmallows	57103020	57103020
FNDDS_57103050	Amaranth Flakes	57103050	
FNDDS_57103100	Apple Cinnamon Cheerios	57103100	57103100
FNDDS_57104000	Apple Jacks	57104000	57104000
FNDDS_57106050	Banana Nut Crunch Cereal (Post)	57106050	57106050
FNDDS_57106060	Banana Nut Cheerios	57106060	57106060
FNDDS_57106100	Basic 4	57106100	57106100
FNDDS_57106250	Berry Berry Kix	57106250	57106250
FNDDS_57106260	Berry Burst Cheerios	57106260	57106260
FNDDS_57106530	Blueberry Morning, Post	57106530	57106530
FNDDS_57107000	Booberry	57107000	57107000
FNDDS_57110000	All-Bran Bran Buds, Kellogg's (formerly Bran Buds)	57110000	57110000
FNDDS_57111000	Bran Chex	57111000	
FNDDS_57117000	Cap'n Crunch	57117000	57117000
FNDDS_57117500	Cap'n Crunch's Christmas Crunch	57117500	57117500
FNDDS_57119000	Cap'n Crunch's Crunch Berries	57119000	57119000
FNDDS_57120000	Cap'n Crunch's Peanut Butter Crunch	57120000	57120000
FNDDS_57123000	Cheerios	57123000	57123000
FNDDS_57124000	Chex cereal, NFS	57124000	57124000
FNDDS_57124030	Chex Chocolate		57124030
FNDDS_57124050	Chex Cinnamon	57124050	57124050
FNDDS_57124100	Chocolate Cheerios	57124100	57124100
FNDDS_57124200	Chocolate flavored frosted puffed corn cereal	57124200	57124200
FNDDS_57124300	Chocolate Lucky Charms	57124300	57124300
FNDDS_57124900	Cinnabon cereal		57124900
FNDDS_57125000	Cinnamon Toast Crunch	57125000	57125000
FNDDS_57125010	Cinnamon Toast Crunch Reduced Sugar	57125010	57125010
FNDDS_57125900	Honey Nut Clusters (formerly called Clusters)	57125900	57125900
FNDDS_57126000	Cocoa Krispies	57126000	57126000
FNDDS_57127000	Cocoa Pebbles	57127000	57127000
FNDDS_57128000	Cocoa Puffs	57128000	57128000
FNDDS_57128005	Cocoa Puffs, reduced sugar	57128005	57128005
FNDDS_57130000	Cookie-Crisp	57130000	57130000
FNDDS_57131000	Crunchy Corn Bran, Quaker	57131000	57131000
FNDDS_57132000	Corn Chex	57132000	57132000
FNDDS_57134000	Corn flakes, NFS	57134000	57134000
FNDDS_57134090	Corn flakes, low sodium	57134090	
FNDDS_57135000	Corn flakes, Kellogg's	57135000	57135000
FNDDS_57137000	Corn Puffs	57137000	57137000
FNDDS_57139000	Count Chocula	57139000	57139000
FNDDS_57143000	Cracklin' Oat Bran	57143000	57143000
FNDDS_57143500	Cranberry Almond Crunch, Post	57143500	57143500
FNDDS_57144000	Crisp Crunch	57144000	57144000
FNDDS_57148000	Crispix	57148000	57148000
FNDDS_57148500	Crispy Brown Rice Cereal	57148500	57148500
FNDDS_57151000	Crispy Rice	57151000	57151000
FNDDS_57201900	Dora the Explorer Cereal	57201900	57201900
FNDDS_57206000	Familia	57206000	57206000
FNDDS_57206700	Fiber One	57206700	57206700
FNDDS_57206705	Fiber One Caramel Delight	57206705	57206705
FNDDS_57206710	Fiber One Honey Clusters	57206710	57206710
FNDDS_57206715	Fiber One Raisin Bran Clusters	57206715	57206715
FNDDS_57206800	Fiber 7 Flakes, Health Valley	57206800	57206800
FNDDS_57207000	Bran Flakes, NFS (formerly 40% Bran Flakes, NFS)	57207000	57207000
FNDDS_57208000	All-Bran Complete Wheat Flakes, Kellogg's	57208000	57208000
FNDDS_57209000	Natural Bran Flakes, Post (formerly called 40% Bran Flakes, Post)	57209000	57209000
FNDDS_57211000	Frankenberry	57211000	57211000
FNDDS_57213000	Froot Loops	57213000	57213000
FNDDS_57213010	Froot Loops Marshmallow		57213010
FNDDS_57213850	Frosted Cheerios	57213850	57213850
FNDDS_57214000	Frosted Mini-Wheats	57214000	57214000
FNDDS_57214100	Frosted Wheat Bites	57214100	57214100
FNDDS_57215000	Frosty O's	57215000	57215000
FNDDS_57216000	Frosted rice, NFS	57216000	57216000
FNDDS_57218000	Frosted Rice Krispies, Kellogg's	57218000	57218000
FNDDS_57219000	Fruit & Fibre (fiber), NFS	57219000	57219000
FNDDS_57221000	Fruit & Fibre (fiber) with dates, raisins, and walnuts	57221000	57221000
FNDDS_57221650	Fruit Harvest cereal, Kellogg's	57221650	
FNDDS_57221700	Fruit Rings, NFS	57221700	57221700
FNDDS_57221800	Fruit Whirls	57221800	57221800
FNDDS_57221810	Fruity Cheerios	57221810	57221810
FNDDS_57223000	Fruity Pebbles	57223000	57223000
FNDDS_57224000	Golden Grahams	57224000	57224000
FNDDS_57227000	Granola, NFS	57227000	57227000
FNDDS_57228000	Granola, homemade	57228000	57228000
FNDDS_57229000	Granola, lowfat, Kellogg's	57229000	57229000
FNDDS_57229500	Granola with Raisins, lowfat, Kellogg's	57229500	57229500
FNDDS_57230000	Grape-Nuts	57230000	57230000
FNDDS_57231000	Grape-Nuts Flakes	57231000	57231000
FNDDS_57231100	Grape-Nuts Trail Mix Crunch	57231100	57231100
FNDDS_57231200	Great Grains, Raisin, Date, and Pecan Whole Grain Cereal, Post	57231200	57231200
FNDDS_57231250	Great Grains Double Pecan Whole Grain Cereal, Post	57231250	57231250
FNDDS_57237100	Honey Bunches of Oats Honey Roasted Cereal	57237100	57237100
FNDDS_57237200	Honey Bunches of Oats with Vanilla Clusters, Post	57237200	57237200
FNDDS_57237300	Honey Bunches of Oats with Almonds, Post	57237300	57237300
FNDDS_57237310	Honey Bunches of Oats with Pecan Bunches	57237310	57237310
FNDDS_57237900	Honey Bunches of Oats Just Bunches	57237900	57237900
FNDDS_57238000	Honeycomb, plain	57238000	57238000
FNDDS_57239000	Honeycomb, strawberry	57239000	57239000
FNDDS_57239100	Honey Crunch Corn Flakes, Kellogg's	57239100	57239100
FNDDS_57240100	Honey Nut Chex	57240100	57240100
FNDDS_57241000	Honey Nut Cheerios	57241000	57241000
FNDDS_57241200	Honey Nut Shredded Wheat, Post	57241200	57241200
FNDDS_57243000	Honey Smacks, Kellogg's (formerly Smacks; Honey Smacks)	57243000	57243000
FNDDS_57301500	Kashi, Puffed	57301500	57301500
FNDDS_57301505	Kashi Autumn Wheat	57301505	57301505
FNDDS_57301510	Kashi GOLEAN	57301510	57301510
FNDDS_57301511	Kashi GOLEAN Crunch	57301511	57301511
FNDDS_57301512	Kashi GOLEAN Crunch Honey Almond Flax	57301512	57301512
FNDDS_57301520	Kashi Good Friends	57301520	57301520
FNDDS_57301530	Kashi Heart to Heart Honey Toasted Oat 	57301530	57301530
FNDDS_57301535	Kashi Heart to Heart Oat Flakes and Blueberry Clusters	57301535	57301535
FNDDS_57301540	Kashi Honey Sunshine	57301540	57301540
FNDDS_57302100	King Vitaman	57302100	57302100
FNDDS_57303100	Kix	57303100	57303100
FNDDS_57303105	Honey Kix	57303105	57303105
FNDDS_57304100	Life (plain and cinnamon)	57304100	57304100
FNDDS_57305100	Lucky Charms	57305100	57305100
FNDDS_57305150	Frosted oat cereal with marshmallows	57305150	57305150
FNDDS_57305160	Malt-O-Meal Blueberry Muffin Tops	57305160	57305160
FNDDS_57305165	Malt-O-Meal Cinnamon Toasters	57305165	57305165
FNDDS_57305170	Malt-O-Meal Coco-Roos	57305170	57305170
FNDDS_57305174	Malt-O-Meal Colossal Crunch	57305174	57305174
FNDDS_57305175	Malt-O-Meal Cocoa Dyno-Bites	57305175	57305175
FNDDS_57305180	Malt-O-Meal Corn Bursts	57305180	57305180
FNDDS_57305200	Malt-O-Meal Crispy Rice	57305200	57305200
FNDDS_57305210	Malt-O-Meal Frosted Flakes	57305210	57305210
FNDDS_57305215	Malt-O-Meal Frosted Mini Spooners	57305215	57305215
FNDDS_57305300	Malt-O-Meal Fruity Dyno-Bites	57305300	57305300
FNDDS_57305400	Malt-O-Meal Honey Graham Squares	57305400	57305400
FNDDS_57305500	Malt-O-Meal Honey and Nut Toasty O's	57305500	57305500
FNDDS_57305600	Malt-O-Meal Marshmallow Mateys	57305600	57305600
FNDDS_57306100	Malt-O-Meal Puffed Rice	57306100	57306100
FNDDS_57306120	Malt-O-Meal Puffed Wheat	57306120	57306120
FNDDS_57306130	Malt-O-Meal Raisin Bran	57306130	57306130
FNDDS_57306500	Malt-O-Meal Golden Puffs (formerly Sugar Puffs)	57306500	57306500
FNDDS_57306700	Malt-O-Meal Toasted Oat Cereal	57306700	57306700
FNDDS_57306800	Malt-O-meal Tootie Fruities	57306800	57306800
FNDDS_57307010	Maple Pecan Crunch Cereal, Post	57307010	57307010
FNDDS_57307500	Millet, puffed	57307500	57307500
FNDDS_57307600	Mini-Swirlz Cinnamon Bun Cereal, Kellogg's	57307600	
FNDDS_57308150	Mueslix cereal, NFS	57308150	57308150
FNDDS_57308190	Muesli, dried fruit and nuts (formerly Muesli with raisins, dates, and almonds)	57308190	57308190
FNDDS_57308300	Multi Bran Chex	57308300	
FNDDS_57308400	MultiGrain Cheerios	57308400	57308400
FNDDS_57309100	Nature Valley Granola, with fruit and nuts	57309100	57309100
FNDDS_57316200	Nutty Nuggets, Ralston Purina	57316200	57316200
FNDDS_57316300	Oat Bran Flakes, Health Valley	57316300	57316300
FNDDS_57316380	Oat Cluster Cheerios Crunch	57316380	57316380
FNDDS_57316450	Oatmeal Crisp with Almonds	57316450	57316450
FNDDS_57316500	Oatmeal Crisp, Raisin (formerly Oatmeal Raisin Crisp)	57316500	57316500
FNDDS_57316710	Oh's, Honey Graham	57316710	57316710
FNDDS_57319000	100% Natural Cereal, plain, Quaker	57319000	57319000
FNDDS_57319500	Sun Country 100% Natural Granola, with Almonds	57319500	
FNDDS_57320500	100 % Natural Cereal, with oats, honey and raisins, Quaker	57320500	57320500
FNDDS_57321500	100 % Natural Wholegrain Cereal with raisins, lowfat, Quaker	57321500	57321500
FNDDS_57321700	Optimum, Nature's Path	57321700	
FNDDS_57321800	Optimum Slim, Nature's Path	57321800	
FNDDS_57321900	Organic Flax Plus, Nature's Path	57321900	57321900
FNDDS_57321905	Organic Flax Plus, Pumpkin Granola, Nature's Path		57321905
FNDDS_57323000	Sweet Crunch, Quaker (formerly called Popeye)	57323000	57323000
FNDDS_57325000	Product 19	57325000	57325000
FNDDS_57326000	Puffins Cereal	57326000	57326000
FNDDS_57327450	Quaker Oat Bran Cereal	57327450	57327450
FNDDS_57327500	Quaker Oatmeal Squares (formerly Quaker Oat Squares)	57327500	57327500
FNDDS_57328000	Quisp	57328000	57328000
FNDDS_57329000	Raisin bran, NFS	57329000	57329000
FNDDS_57330000	Raisin Bran, Kellogg's	57330000	57330000
FNDDS_57330010	Raisin Bran Crunch, Kellogg's	57330010	57330010
FNDDS_57331000	Raisin Bran, Post	57331000	57331000
FNDDS_57332050	Raisin Bran, Total	57332050	57332050
FNDDS_57332100	Raisin Nut Bran	57332100	57332100
FNDDS_57335550	Reese's Peanut Butter Puffs cereal	57335550	57335550
FNDDS_57336000	Rice Chex	57336000	57336000
FNDDS_57337000	Rice Flakes, NFS	57337000	57337000
FNDDS_57339000	Rice Krispies, Kellogg's	57339000	57339000
FNDDS_57339500	Rice Krispies Treats Cereal, Kellogg's	57339500	57339500
FNDDS_57340000	Rice, puffed	57340000	57340000
FNDDS_57341000	Shredded Wheat'N Bran	57341000	57341000
FNDDS_57341200	Smart Start Strong Heart Antioxidants Cereal, Kellogg's	57341200	57341200
FNDDS_57342010	Smorz, Kellogg's	57342010	
FNDDS_57344000	Special K	57344000	57344000
FNDDS_57344001	Special K Blueberry	57344001	57344001
FNDDS_57344005	Special K Chocolatey Delight	57344005	57344005
FNDDS_57344007	Special K Low Fat Granola 	57344007	57344007
FNDDS_57344010	Special K Red Berries	57344010	57344010
FNDDS_57344015	Special K Fruit & Yogurt	57344015	57344015
FNDDS_57344020	Special K Vanilla Almond	57344020	57344020
FNDDS_57344025	Special K Cinnamon Pecan, Kellogg's 	57344025	57344025
FNDDS_57346500	Oatmeal Honey Nut Heaven, Quaker (formerly Toasted Oatmeal, Honey Nut)	57346500	57346500
FNDDS_57347000	Corn Pops	57347000	57347000
FNDDS_57348000	Frosted corn flakes, NFS	57348000	57348000
FNDDS_57349000	Frosted Flakes, Kellogg's	57349000	57349000
FNDDS_57349020	Reduced Sugar Frosted Flakes Cereal, Kellogg's	57349020	57349020
FNDDS_57355000	Golden Crisp (Formerly called Super Golden Crisp)	57355000	57355000
FNDDS_57401100	Toasted oat cereal	57401100	57401100
FNDDS_57403100	Toasties, Post	57403100	
FNDDS_57406100	Total	57406100	57406100
FNDDS_57406105	Total Cranberry Crunch	57406105	
FNDDS_57407100	Trix	57407100	57407100
FNDDS_57407110	Trix, reduced sugar	57407110	57407110
FNDDS_57408100	Uncle Sam Cereal (formerly Uncle Sam's Hi Fiber Cereal)	57408100	57408100
FNDDS_57409100	Waffle Crisp, Post	57409100	57409100
FNDDS_57410000	Weetabix Whole Wheat Cereal	57410000	57410000
FNDDS_57411000	Wheat Chex	57411000	57411000
FNDDS_57412000	Wheat germ, plain	57412000	57412000
FNDDS_57413000	Wheat germ, with sugar and honey	57413000	57413000
FNDDS_57416000	Wheat, puffed, plain	57416000	57416000
FNDDS_57416010	Wheat, puffed, presweetened with sugar	57416010	57416010
FNDDS_57417000	Shredded Wheat, 100%	57417000	57417000
FNDDS_57418000	Wheaties	57418000	57418000
FNDDS_57419000	Yogurt Burst Cheerios	57419000	57419000
FNDDS_57601100	Wheat bran, unprocessed	57601100	57601100
FNDDS_57602100	Oats, raw	57602100	57602100
FNDDS_57602500	Oat bran, uncooked	57602500	57602500
FNDDS_57603100	Rice polishings	57603100	
FNDDS_57603200	Rice bran, uncooked	57603200	
FNDDS_57604100	Whole wheat, cracked	57604100	
FNDDS_57801000	Barley cereal, baby food, dry, instant	57801000	57801000
FNDDS_57803000	Mixed cereal, baby food, dry, instant	57803000	57803000
FNDDS_57804000	Oatmeal cereal, baby food, dry, instant	57804000	57804000
FNDDS_57805000	Rice cereal, baby food, dry, instant	57805000	57805000
FNDDS_57805080	Rice cereal with apples, baby food, dry, instant	57805080	57805080
