ID	LABEL	SR26	SR27	SR28
SR_9129	Grapes, muscadine, raw	9129	9129	9129
SR_9130	Grape juice, canned or bottled, unsweetened, with added ascorbic acid	9130	9130	9130
SR_9131	Grapes, american type (slip skin), raw	9131	9131	9131
SR_9132	Grapes, red or green (European type, such as Thompson seedless), raw	9132	9132	9132
SR_9133	Grapes, canned, thompson seedless, water pack, solids and liquids	9133	9133	9133
SR_9134	Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids	9134	9134	9134
SR_9135	Grape juice, canned or bottled, unsweetened, without added ascorbic acid	9135	9135	9135
SR_9138	Groundcherries, (cape-gooseberries or poha), raw	9138	9138	9138
SR_9139	Guavas, common, raw	9139	9139	9139
SR_9140	Guavas, strawberry, raw	9140	9140	9140
SR_9143	Guava sauce, cooked	9143	9143	9143
SR_9144	Jackfruit, raw	9144	9144	9144
SR_9145	Java-plum, (jambolan), raw	9145	9145	9145
SR_9146	Jujube, raw	9146	9146	9146
SR_9147	Jujube, Chinese, fresh, dried	9147	9147	9147
SR_9148	Kiwifruit, green, raw	9148	9148	9148
SR_9149	Kumquats, raw	9149	9149	9149
SR_9150	Lemons, raw, without peel	9150	9150	9150
SR_9152	Lemon juice, raw	9152	9152	9152
SR_9153	Lemon juice from concentrate, canned or bottled	9153	9153	9153
SR_9154	Lemon juice, frozen, unsweetened, single strength	9154	9154	9154
SR_9156	Lemon peel, raw	9156	9156	9156
SR_9159	Limes, raw	9159	9159	9159
SR_9160	Lime juice, raw	9160	9160	9160
SR_9161	Lime juice, canned or bottled, unsweetened	9161	9161	9161
SR_9163	Blueberries, dried, sweetened	9163	9163	9163
SR_9164	Litchis, raw	9164	9164	9164
SR_9165	Litchis, dried	9165	9165	9165
SR_9167	Loganberries, frozen	9167	9167	9167
SR_9172	Longans, raw	9172	9172	9172
SR_9173	Longans, dried	9173	9173	9173
SR_9174	Loquats, raw	9174	9174	9174
SR_9175	Mammy-apple, (mamey), raw	9175	9175	9175
SR_9176	Mangos, raw	9176	9176	9176
SR_9177	Mangosteen, canned, syrup pack	9177	9177	9177
SR_9178	Mango, dried, sweetened			9178
SR_9181	Melons, cantaloupe, raw	9181	9181	9181
SR_9183	Melons, casaba, raw	9183	9183	9183
SR_9184	Melons, honeydew, raw	9184	9184	9184
SR_9185	Melon balls, frozen	9185	9185	9185
SR_9190	Mulberries, raw	9190	9190	9190
SR_9191	Nectarines, raw	9191	9191	9191
SR_9192	Oheloberries, raw	9192	9192	9192
SR_9193	Olives, ripe, canned (small-extra large)	9193	9193	9193
SR_9194	Olives, ripe, canned (jumbo-super colossal)	9194	9194	9194
SR_9195	Olives, pickled, canned or bottled, green	9195	9195	9195
SR_9200	Oranges, raw, all commercial varieties	9200	9200	9200
SR_9201	Oranges, raw, California, valencias	9201	9201	9201
SR_9202	Oranges, raw, navels	9202	9202	9202
SR_9203	Oranges, raw, Florida	9203	9203	9203
SR_9205	Oranges, raw, with peel	9205	9205	9205
SR_9206	Orange juice, raw	9206	9206	9206
SR_9207	Orange juice, canned, unsweetened	9207	9207	9207
SR_9209	Orange juice, chilled, includes from concentrate	9209	9209	9209
SR_9210	Orange juice, chilled, includes from concentrate, with added calcium and vitamin D	9210	9210	9210
SR_9211	Orange juice, chilled, includes from concentrate, with added calcium	9211	9211	9211
SR_9212	Orange juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added calcium			9212
SR_9213	Orange juice, frozen concentrate, unsweetened, undiluted, with added calcium		9213	9213
SR_9214	Orange juice, frozen concentrate, unsweetened, undiluted	9214	9214	9214
SR_9215	Orange juice, frozen concentrate, unsweetened, diluted with 3 volume water	9215	9215	9215
SR_9216	Orange peel, raw	9216	9216	9216
SR_9217	Orange-grapefruit juice, canned or bottled, unsweetened	9217	9217	9217
SR_9218	Tangerines, (mandarin oranges), raw	9218	9218	9218
SR_9219	Tangerines, (mandarin oranges), canned, juice pack	9219	9219	9219
SR_9220	Tangerines, (mandarin oranges), canned, light syrup pack	9220	9220	9220
SR_9221	Tangerine juice, raw	9221	9221	9221
SR_9223	Tangerine juice, canned, sweetened	9223	9223	9223
SR_9224	Tangerine juice, frozen concentrate, sweetened, undiluted	9224		
SR_9225	Tangerine juice, frozen concentrate, sweetened, diluted with 3 volume water	9225		
SR_9226	Papayas, raw	9226	9226	9226
SR_9228	Papaya, canned, heavy syrup, drained	9228	9228	9228
SR_9229	Papaya nectar, canned	9229	9229	9229
SR_9231	Passion-fruit, (granadilla), purple, raw	9231	9231	9231
SR_9232	Passion-fruit juice, purple, raw	9232	9232	9232
SR_9233	Passion-fruit juice, yellow, raw	9233	9233	9233
SR_9236	Peaches, yellow, raw	9236	9236	9236
SR_9237	Peaches, canned, water pack, solids and liquids	9237	9237	9237
SR_9238	Peaches, canned, juice pack, solids and liquids	9238	9238	9238
SR_9239	Peaches, canned, extra light syrup, solids and liquids	9239	9239	9239
SR_9240	Peaches, canned, light syrup pack, solids and liquids	9240	9240	9240
SR_9241	Peaches, canned, heavy syrup pack, solids and liquids	9241	9241	9241
SR_9242	Peaches, canned, extra heavy syrup pack, solids and liquids	9242	9242	9242
SR_9243	Peaches, spiced, canned, heavy syrup pack, solids and liquids	9243	9243	9243
SR_9244	Peaches, dehydrated (low-moisture), sulfured, uncooked	9244	9244	9244
SR_9245	Peaches, dehydrated (low-moisture), sulfured, stewed	9245	9245	9245
SR_9246	Peaches, dried, sulfured, uncooked	9246	9246	9246
SR_9247	Peaches, dried, sulfured, stewed, without added sugar	9247	9247	9247
SR_9248	Peaches, dried, sulfured, stewed, with added sugar	9248	9248	9248
SR_9250	Peaches, frozen, sliced, sweetened	9250	9250	9250
SR_9251	Peach nectar, canned, without added ascorbic acid	9251	9251	9251
SR_9252	Pears, raw	9252	9252	9252
SR_9253	Pears, canned, water pack, solids and liquids	9253	9253	9253
SR_9254	Pears, canned, juice pack, solids and liquids	9254	9254	9254
SR_9255	Pears, canned, extra light syrup pack, solids and liquids	9255	9255	9255
SR_9256	Pears, canned, light syrup pack, solids and liquids	9256	9256	9256
SR_9257	Pears, canned, heavy syrup pack, solids and liquids	9257	9257	9257
SR_9258	Pears, canned, extra heavy syrup pack, solids and liquids	9258	9258	9258
SR_9259	Pears, dried, sulfured, uncooked	9259	9259	9259
SR_9260	Pears, dried, sulfured, stewed, without added sugar	9260	9260	9260
SR_9261	Pears, dried, sulfured, stewed, with added sugar	9261	9261	9261
SR_9262	Pear nectar, canned, without added ascorbic acid	9262	9262	9262
SR_9263	Persimmons, japanese, raw	9263	9263	9263
SR_9264	Persimmons, japanese, dried	9264	9264	9264
SR_9265	Persimmons, native, raw	9265	9265	9265
SR_9266	Pineapple, raw, all varieties	9266	9266	9266
SR_9267	Pineapple, canned, water pack, solids and liquids	9267	9267	9267
SR_9268	Pineapple, canned, juice pack, solids and liquids	9268	9268	9268
SR_9269	Pineapple, canned, light syrup pack, solids and liquids	9269	9269	9269
SR_9270	Pineapple, canned, heavy syrup pack, solids and liquids	9270	9270	9270
SR_9271	Pineapple, canned, extra heavy syrup pack, solids and liquids	9271	9271	9271
SR_9272	Pineapple, frozen, chunks, sweetened	9272	9272	9272
SR_9273	Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid	9273	9273	9273
SR_9274	Pineapple juice, frozen concentrate, unsweetened, undiluted	9274	9274	9274
SR_9275	Pineapple juice, frozen concentrate, unsweetened, diluted with 3 volume water	9275	9275	9275
SR_9276	Pitanga, (surinam-cherry), raw	9276	9276	9276
SR_9277	Plantains, raw	9277	9277	9277
SR_9278	Plantains, cooked	9278	9278	9278
SR_9279	Plums, raw	9279	9279	9279
SR_9281	Plums, canned, purple, water pack, solids and liquids	9281	9281	9281
SR_9282	Plums, canned, purple, juice pack, solids and liquids	9282	9282	9282
SR_9283	Plums, canned, purple, light syrup pack, solids and liquids	9283	9283	9283
SR_9284	Plums, canned, purple, heavy syrup pack, solids and liquids	9284	9284	9284
SR_9285	Plums, canned, purple, extra heavy syrup pack, solids and liquids	9285	9285	9285
SR_9286	Pomegranates, raw	9286	9286	9286
SR_9287	Prickly pears, raw	9287	9287	9287
SR_9288	Prunes, canned, heavy syrup pack, solids and liquids	9288	9288	9288
SR_9289	Prunes, dehydrated (low-moisture), uncooked	9289	9289	9289
SR_9290	Prunes, dehydrated (low-moisture), stewed	9290	9290	9290
SR_9291	Plums, dried (prunes), uncooked	9291	9291	9291
SR_9292	Plums, dried (prunes), stewed, without added sugar	9292	9292	9292
SR_9293	Plums, dried (prunes), stewed, with added sugar	9293	9293	9293
SR_9294	Prune juice, canned	9294	9294	9294
SR_9295	Pummelo, raw	9295	9295	9295
SR_9296	Quinces, raw	9296	9296	9296
SR_9297	Raisins, golden seedless	9297	9297	9297
SR_9298	Raisins, seedless	9298	9298	9298
SR_9299	Raisins, seeded	9299	9299	9299
SR_9301	Rambutan, canned, syrup pack	9301	9301	9301
SR_9302	Raspberries, raw	9302	9302	9302
SR_9304	Raspberries, canned, red, heavy syrup pack, solids and liquids	9304	9304	9304
SR_9306	Raspberries, frozen, red, sweetened	9306	9306	9306
SR_9307	Rhubarb, raw	9307	9307	9307
SR_9309	Rhubarb, frozen, uncooked	9309	9309	9309
SR_9310	Rhubarb, frozen, cooked, with sugar	9310	9310	9310
SR_9311	Roselle, raw	9311	9311	9311
SR_9312	Rose-apples, raw	9312	9312	9312
SR_9313	Sapodilla, raw	9313	9313	9313
SR_9314	Sapote, mamey, raw	9314	9314	9314
SR_9315	Soursop, raw	9315	9315	9315
SR_9316	Strawberries, raw	9316	9316	9316
SR_9317	Strawberries, canned, heavy syrup pack, solids and liquids	9317	9317	9317
SR_9318	Strawberries, frozen, unsweetened	9318	9318	9318
SR_9319	Strawberries, frozen, sweetened, whole	9319	9319	9319
SR_9320	Strawberries, frozen, sweetened, sliced	9320	9320	9320
SR_9321	Sugar-apples, (sweetsop), raw	9321	9321	9321
SR_9322	Tamarinds, raw	9322	9322	9322
SR_9325	Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids	9325	9325	9325
SR_9326	Watermelon, raw	9326	9326	9326
SR_9328	Maraschino cherries, canned, drained	9328	9328	9328
SR_9334	Feijoa, raw	9334	9334	9334
SR_9340	Pears, asian, raw	9340	9340	9340
SR_9351	Fruit cocktail, canned, heavy syrup, drained	9351	9351	9351
SR_9352	Blueberries, canned, light syrup, drained	9352	9352	9352
SR_9353	Blueberries, wild, canned, heavy syrup, drained	9353	9353	9353
SR_9354	Pineapple, canned, juice pack, drained	9354	9354	9354
SR_9357	Apricots, canned, heavy syrup, drained	9357	9357	9357
SR_9362	Cherries, sour, canned, water pack, drained	9362	9362	9362
SR_9367	Cherries, sweet, canned, pitted, heavy syrup, drained	9367	9367	9367
SR_9370	Peaches, canned, heavy syrup, drained	9370	9370	9370
SR_9374	Pears, canned, heavy syrup, drained	9374	9374	9374
SR_9379	Plums, canned, heavy syrup, drained	9379	9379	9379
SR_9383	Tangerines, (mandarin oranges), canned, juice pack, drained	9383	9383	9383
SR_9400	Apple juice, canned or bottled, unsweetened, with added ascorbic acid	9400	9400	9400
SR_9401	Applesauce, canned, unsweetened, with added ascorbic acid	9401	9401	9401
SR_9402	Applesauce, canned, sweetened, with salt	9402	9402	9402
SR_9403	Apricot nectar, canned, with added ascorbic acid	9403	9403	9403
SR_9404	Grapefruit juice, pink, raw	9404	9404	9404
SR_9407	Peach nectar, canned, with added ascorbic acid	9407	9407	9407
SR_9408	Pear nectar, canned, with added ascorbic acid	9408	9408	9408
SR_9409	Pineapple juice, canned or bottled, unsweetened, with added ascorbic acid	9409	9409	9409
SR_9410	Apple juice, frozen concentrate, unsweetened, undiluted, with added ascorbic acid	9410	9410	9410
SR_9411	Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added ascorbic acid	9411	9411	9411
SR_9412	Pears, raw, bartlett	9412	9412	9412
SR_9413	Pears, raw, red anjou	9413	9413	9413
SR_9414	Pears, raw, bosc	9414	9414	9414
SR_9415	Pears, raw, green anjou	9415	9415	9415
SR_9416	Grapefruit juice, white, bottled, unsweetened, OCEAN SPRAY			9416
SR_9420	Jackfruit, canned, syrup pack	9420	9420	9420
SR_9421	Dates, medjool	9421	9421	9421
SR_9422	Durian, raw or frozen	9422	9422	9422
SR_9423	Prune puree	9423	9423	9423
SR_9426	Candied fruit	9426	9426	9426
SR_9427	Abiyuch, raw	9427	9427	9427
SR_9428	Rowal, raw	9428	9428	9428
SR_9429	Pineapple, raw, traditional varieties	9429	9429	9429
SR_9430	Pineapple, raw, extra sweet variety	9430	9430	9430
SR_9431	USDA Commodity, mixed fruit (peaches, pears, grapes), canned, light syrup, drained	9431	9431	9431
SR_9432	USDA Commodity, mixed fruit (peaches, pears, grapes), canned, light syrup, solids and liquids	9432	9432	9432
SR_9433	Clementines, raw	9433	9433	9433
SR_9434	Guanabana nectar, canned	9434	9434	9434
SR_9435	Guava nectar, canned, with added ascorbic acid	9435	9435	9435
SR_9436	Mango nectar, canned	9436	9436	9436
SR_9437	Tamarind nectar, canned	9437	9437	9437
SR_9438	USDA Commodity peaches, canned, light syrup, drained	9438	9438	9438
SR_9439	USDA Commodity pears, canned, juice pack, drained	9439	9439	9439
SR_9440	USDA Commodity pears, canned, light syrup, drained	9440	9440	9440
SR_9442	Pomegranate juice, bottled	9442	9442	9442
SR_9443	Juice, apple and grape blend, with added ascorbic acid	9443	9443	9443
SR_9444	Juice, apple, grape and pear blend, with added ascorbic acid and calcium	9444	9444	9444
SR_9445	Kiwifruit, gold, raw	9445	9445	
SR_9446	Plantains, green, fried	9446	9446	9446
SR_9447	Plantains, yellow, fried, Latino restaurant	9447	9447	9447
SR_9448	Nance, canned, syrup, drained	9448	9448	9448
SR_9449	Nance, frozen, unsweetened	9449	9449	9449
SR_9450	Naranjilla (lulo) pulp, frozen, unsweetened	9450	9450	9450
SR_9451	Horned melon (Kiwano)	9451	9451	9451
SR_9452	Orange Pineapple Juice Blend	9452	9452	9452
SR_9500	Apples, raw, red delicious, with skin	9500	9500	9500
SR_9501	Apples, raw, golden delicious, with skin	9501	9501	9501
SR_9502	Apples, raw, granny smith, with skin	9502	9502	9502
SR_9503	Apples, raw, gala, with skin	9503	9503	9503
SR_9504	Apples, raw, fuji, with skin	9504	9504	9504
SR_9506	Orange juice, chilled, includes from concentrate, with added calcium and vitamins A, D, E		9506	9506
SR_9507	Fruit juice smoothie, NAKED JUICE, MIGHTY MANGO		9507	9507
SR_9508	Fruit juice smoothie, NAKED JUICE, GREEN MACHINE		9508	9508
SR_9510	Pineapple juice, canned, not from concentrate, unsweetened, with added vitamins A, C and E		9510	9510
SR_9511	Fruit juice smoothie, NAKED JUICE, BLUE MACHINE		9511	9511
SR_9512	Grape juice, canned or bottled, unsweetened, with added ascorbic acid and calcium		9512	9512
SR_9513	Fruit juice smoothie, ODWALLA, ORIGINAL SUPERFOOD		9513	9513
SR_9514	Fruit juice smoothie, BOLTHOUSE FARMS, BERRY BOOST		9514	9514
SR_9515	Fruit juice smoothie, BOLTHOUSE FARMS, GREEN GOODNESS		9515	9515
SR_9516	Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana		9516	9516
SR_9517	Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium		9517	9517
SR_9518	Raspberries, frozen, unsweetened		9518	9518
SR_9519	Guava nectar, with sucralose, canned			9519
SR_9520	Kiwifruit, ZESPRI SunGold, raw			9520
SR_9522	Cranberry juice blend, 100% juice, bottled, with added vitamin C and calcium			9522
SR_9523	Lemon juice from concentrate, bottled, CONCORD			9523
SR_9524	Lemon juice from concentrate, bottled, REAL LEMON			9524
SR_9525	Cranberry sauce, whole, canned, OCEAN SPRAY			9525
SR_9526	Cranberry sauce, jellied, canned, OCEAN SPRAY			9526
SR_9528	Ruby Red grapefruit juice blend (grapefruit, grape, apple), OCEAN SPRAY, bottled, with added vitamin C			9528
SR_9530	Fruit juice smoothie, ODWALLA, strawberry banana			9530
SR_9531	Fruit juice smoothie, NAKED JUICE, strawberry banana			9531
SR_10000	Pork, fresh, enhanced, composite of separable fat, cooked	10000	10000	10000
SR_10001	Pork, fresh, carcass, separable lean and fat, raw	10001	10001	10001
SR_10002	Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw	10002	10002	10002
SR_10003	Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw	10003	10003	10003
SR_10004	Pork, fresh, backfat, raw	10004	10004	10004
SR_10005	Pork, fresh, belly, raw	10005	10005	10005
SR_10006	Pork, fresh, separable fat, raw	10006	10006	10006
SR_10007	Pork, fresh, separable fat, cooked	10007	10007	10007
SR_10008	Pork, fresh, leg (ham), whole, separable lean and fat, raw	10008	10008	10008
SR_10009	Pork, fresh, leg (ham), whole, separable lean and fat, cooked, roasted	10009	10009	10009
SR_10010	Pork, fresh, leg (ham), whole, separable lean only, raw	10010	10010	10010
SR_10011	Pork, fresh, leg (ham), whole, separable lean only, cooked, roasted	10011	10011	10011
SR_10012	Pork, fresh, leg (ham), rump half, separable lean and fat, raw	10012	10012	10012
SR_10013	Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted	10013	10013	10013
SR_10014	Pork, fresh, leg (ham), rump half, separable lean only, raw	10014	10014	10014
SR_10015	Pork, fresh, leg (ham), rump half, separable lean only, cooked, roasted	10015	10015	10015
SR_10016	Pork, fresh, leg (ham), shank half, separable lean and fat, raw	10016	10016	10016
SR_10017	Pork, fresh, leg (ham), shank half, separable lean and fat, cooked, roasted	10017	10017	10017
SR_10018	Pork, fresh, leg (ham), shank half, separable lean only, raw	10018	10018	10018
SR_10019	Pork, fresh, leg (ham), shank half, separable lean only, cooked, roasted	10019	10019	10019
SR_10020	Pork, fresh, loin, whole, separable lean and fat, raw	10020	10020	10020
SR_10021	Pork, fresh, loin, whole, separable lean and fat, cooked, braised	10021	10021	10021
SR_10022	Pork, fresh, loin, whole, separable lean and fat, cooked, broiled	10022	10022	10022
SR_10023	Pork, fresh, loin, whole, separable lean and fat, cooked, roasted	10023	10023	10023
SR_10024	Pork, fresh, loin, whole, separable lean only, raw	10024	10024	10024
SR_10025	Pork, fresh, loin, whole, separable lean only, cooked, braised	10025	10025	10025
SR_10026	Pork, fresh, loin, whole, separable lean only, cooked, broiled	10026	10026	10026
SR_10027	Pork, fresh, loin, whole, separable lean only, cooked, roasted	10027	10027	10027
SR_10028	Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean and fat, raw	10028	10028	10028
SR_10029	Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, braised	10029	10029	10029
SR_10030	Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, broiled	10030	10030	10030
SR_10031	Pork, fresh, loin, blade (roasts), bone-in, separable lean and fat, cooked, roasted	10031	10031	10031
SR_10032	Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean only, raw	10032	10032	10032
SR_10033	Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, braised	10033	10033	10033
SR_10034	Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, broiled	10034	10034	10034
SR_10035	Pork, fresh, loin, blade (roasts), bone-in, separable lean only, cooked, roasted	10035	10035	10035
SR_10036	Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, raw	10036	10036	10036
SR_10037	Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, braised	10037	10037	10037
SR_10038	Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled	10038	10038	10038
SR_10039	Pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted	10039	10039	10039
SR_10040	Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw	10040	10040	10040
SR_10041	Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, braised	10041	10041	10041
SR_10042	Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, broiled	10042	10042	10042
SR_10043	Pork, fresh, loin, center loin (roasts), bone-in, separable lean only, cooked, roasted	10043	10043	10043
SR_10044	Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean and fat, raw	10044	10044	10044
SR_10045	Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised	10045	10045	10045
SR_10046	Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled	10046	10046	10046
SR_10047	Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted	10047	10047	10047
SR_10048	Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw	10048	10048	10048
SR_10049	Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised	10049	10049	10049
SR_10050	Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, broiled	10050	10050	10050
SR_10051	Pork, fresh, loin, center rib (roasts), bone-in, separable lean only, cooked, roasted	10051	10051	10051
SR_10052	Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean and fat, raw	10052	10052	10052
SR_10053	Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised	10053	10053	10053
SR_10054	Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled	10054	10054	10054
SR_10055	Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted	10055	10055	10055
